id,title,type,price,price_formatted,area_hectares,area_m2,city,state,reference_code,url,description_raw
RNVL2U,Fazenda Em Teodoro Sampaio Sao Paulo Com Area De 168891 Ha R 112000000 Cod Rnvl2U,Fazenda,112000000,"R$ 112.000.000,00",168891.0,,Teodoro,SAMPAIO,RNVL2U,https://chaozao.com.br/imovel/fazenda-em-teodoro-sampaio-sao-paulo-com-area-de-168891-ha-r-112000000-cod-rnvl2u/RNVL2U,fazenda-em-teodoro-sampaio-sao-paulo-com-area-de-168891-ha-r-112000000-cod-rnvl2u
306DLQ,Fazenda Em Presidente Prudente Sao Paulo Com Area De 297902 Ha R 221580000 Cod 306Dlq,Fazenda,221580000,"R$ 221.580.000,00",297902.0,,Presidente,PRUDENTE,306DLQ,https://chaozao.com.br/imovel/fazenda-em-presidente-prudente-sao-paulo-com-area-de-297902-ha-r-221580000-cod-306dlq/306DLQ,fazenda-em-presidente-prudente-sao-paulo-com-area-de-297902-ha-r-221580000-cod-306dlq
7KSLOF,Fazenda Em Caceres Mato Grosso Com Area De 4070 Ha R 80000000 Cod 7Kslof,Fazenda,80000000,"R$ 80.000.000,00",4070.0,,Caceres,MT,7KSLOF,https://chaozao.com.br/imovel/fazenda-em-caceres-mato-grosso-com-area-de-4070-ha-r-80000000-cod-7kslof/7KSLOF,fazenda-em-caceres-mato-grosso-com-area-de-4070-ha-r-80000000-cod-7kslof
4QXSB0,Fazenda Em Silvania Goias Com Area De 251 Ha R 26000000 Cod 4Qxsb0,Fazenda,26000000,"R$ 26.000.000,00",251.0,,Silvania,GO,4QXSB0,https://chaozao.com.br/imovel/fazenda-em-silvania-goias-com-area-de-251-ha-r-26000000-cod-4qxsb0/4QXSB0,fazenda-em-silvania-goias-com-area-de-251-ha-r-26000000-cod-4qxsb0
VN99DS,Fazenda Em Bela Vista De Goias Goias Com Area De 11132 Ha R 15000000 Cod Vn99Ds,Fazenda,15000000,"R$ 15.000.000,00",11132.0,,Bela,VISTA,VN99DS,https://chaozao.com.br/imovel/fazenda-em-bela-vista-de-goias-goias-com-area-de-11132-ha-r-15000000-cod-vn99ds/VN99DS,fazenda-em-bela-vista-de-goias-goias-com-area-de-11132-ha-r-15000000-cod-vn99ds
JAKWNL,Chacara Em Piracanjuba Goias Com Area De 72600 M R 1300000 Cod Jakwnl,Chácara,1300000,"R$ 1.300.000,00",,72600.0,Piracanjuba,GO,JAKWNL,https://chaozao.com.br/imovel/chacara-em-piracanjuba-goias-com-area-de-72600-m-r-1300000-cod-jakwnl/JAKWNL,chacara-em-piracanjuba-goias-com-area-de-72600-m-r-1300000-cod-jakwnl
J5MHHR,Sitio Em Anhembi Sao Paulo Com Area De 7502 Ha R 2790000 Cod J5Mhhr,Sítio,2790000,"R$ 2.790.000,00",7502.0,,Anhembi,SAO,J5MHHR,https://chaozao.com.br/imovel/sitio-em-anhembi-sao-paulo-com-area-de-7502-ha-r-2790000-cod-j5mhhr/J5MHHR,sitio-em-anhembi-sao-paulo-com-area-de-7502-ha-r-2790000-cod-j5mhhr
VARKMV,Fazenda Em Teresina De Goias Goias Com Area De 45496 Ha R 4800000 Cod Varkmv,Fazenda,4800000,"R$ 4.800.000,00",45496.0,,Teresina,DE,VARKMV,https://chaozao.com.br/imovel/fazenda-em-teresina-de-goias-goias-com-area-de-45496-ha-r-4800000-cod-varkmv/VARKMV,fazenda-em-teresina-de-goias-goias-com-area-de-45496-ha-r-4800000-cod-varkmv
WO7I5G,Chacara Em Tatui Sao Paulo Com Area De 1000 M R 850000 Cod Wo7I5G,Chácara,850000,"R$ 850.000,00",,1000.0,Tatui,SAO,WO7I5G,https://chaozao.com.br/imovel/chacara-em-tatui-sao-paulo-com-area-de-1000-m-r-850000-cod-wo7i5g/WO7I5G,chacara-em-tatui-sao-paulo-com-area-de-1000-m-r-850000-cod-wo7i5g
2GDF16,Chacara Em Paraibuna Sao Paulo Com Area De 20000 M R 370000 Cod 2Gdf16,Chácara,370000,"R$ 370.000,00",,20000.0,Paraibuna,SAO,2GDF16,https://chaozao.com.br/imovel/chacara-em-paraibuna-sao-paulo-com-area-de-20000-m-r-370000-cod-2gdf16/2GDF16,chacara-em-paraibuna-sao-paulo-com-area-de-20000-m-r-370000-cod-2gdf16
SRV6J7,Fazenda Em Araguapaz Goias Com Area De 1864 Ha R 53900000 Cod Srv6J7,Fazenda,53900000,"R$ 53.900.000,00",1864.0,,Araguapaz,GO,SRV6J7,https://chaozao.com.br/imovel/fazenda-em-araguapaz-goias-com-area-de-1864-ha-r-53900000-cod-srv6j7/SRV6J7,fazenda-em-araguapaz-goias-com-area-de-1864-ha-r-53900000-cod-srv6j7
6E9C77,Chacara Em Nova Veneza Goias Com Area De 2000 M R 650000 Cod 6E9C77,Chácara,650000,"R$ 650.000,00",,2000.0,Nova,VENEZA,6E9C77,https://chaozao.com.br/imovel/chacara-em-nova-veneza-goias-com-area-de-2000-m-r-650000-cod-6e9c77/6E9C77,chacara-em-nova-veneza-goias-com-area-de-2000-m-r-650000-cod-6e9c77
78X95Q,Sitio Em Piracaia Sao Paulo Com Area De 44 Ha R 13200000 Cod 78X95Q,Sítio,13200000,"R$ 13.200.000,00",44.0,,Piracaia,SAO,78X95Q,https://chaozao.com.br/imovel/sitio-em-piracaia-sao-paulo-com-area-de-44-ha-r-13200000-cod-78x95q/78X95Q,sitio-em-piracaia-sao-paulo-com-area-de-44-ha-r-13200000-cod-78x95q
K55TWP,Chacara Em Bela Vista De Goias Goias Com Area De 43000 M R 1800000 Cod K55Twp,Chácara,1800000,"R$ 1.800.000,00",,43000.0,Bela,VISTA,K55TWP,https://chaozao.com.br/imovel/chacara-em-bela-vista-de-goias-goias-com-area-de-43000-m-r-1800000-cod-k55twp/K55TWP,chacara-em-bela-vista-de-goias-goias-com-area-de-43000-m-r-1800000-cod-k55twp
VS2EFB,Fazenda Em Lizarda Tocantins Com Area De 2406 Ha R 9940000 Cod Vs2Efb,Fazenda,9940000,"R$ 9.940.000,00",2406.0,,Lizarda,TO,VS2EFB,https://chaozao.com.br/imovel/fazenda-em-lizarda-tocantins-com-area-de-2406-ha-r-9940000-cod-vs2efb/VS2EFB,fazenda-em-lizarda-tocantins-com-area-de-2406-ha-r-9940000-cod-vs2efb
OL70SF,Sitio Em Piedade Sao Paulo Com Area De 4598 Ha R 3000000 Cod Ol70Sf,Sítio,3000000,"R$ 3.000.000,00",4598.0,,Piedade,SAO,OL70SF,https://chaozao.com.br/imovel/sitio-em-piedade-sao-paulo-com-area-de-4598-ha-r-3000000-cod-ol70sf/OL70SF,sitio-em-piedade-sao-paulo-com-area-de-4598-ha-r-3000000-cod-ol70sf
NTWN3M,Chacara Em Cuiaba Mato Grosso Com Area De 29600 M R 4000000 Cod Ntwn3M,Chácara,4000000,"R$ 4.000.000,00",,29600.0,Cuiaba,MT,NTWN3M,https://chaozao.com.br/imovel/chacara-em-cuiaba-mato-grosso-com-area-de-29600-m-r-4000000-cod-ntwn3m/NTWN3M,chacara-em-cuiaba-mato-grosso-com-area-de-29600-m-r-4000000-cod-ntwn3m
HY9DE2,Chacara Em Sao Jose Dos Campos Sao Paulo Com Area De 58000 M R 1100000 Cod Hy9De2,Chácara,1100000,"R$ 1.100.000,00",,58000.0,Sao,JOSE,HY9DE2,https://chaozao.com.br/imovel/chacara-em-sao-jose-dos-campos-sao-paulo-com-area-de-58000-m-r-1100000-cod-hy9de2/HY9DE2,chacara-em-sao-jose-dos-campos-sao-paulo-com-area-de-58000-m-r-1100000-cod-hy9de2
A9N8AF,Chacara Em Ibiuna Sao Paulo Com Area De 1000 M R 215000 Cod A9N8Af,Chácara,215000,"R$ 215.000,00",,1000.0,Ibiuna,SAO,A9N8AF,https://chaozao.com.br/imovel/chacara-em-ibiuna-sao-paulo-com-area-de-1000-m-r-215000-cod-a9n8af/A9N8AF,chacara-em-ibiuna-sao-paulo-com-area-de-1000-m-r-215000-cod-a9n8af
TIAPHW,Fazenda Em Itaituba Para Com Area De 2900 Ha R 35000000 Cod Tiaphw,Fazenda,35000000,"R$ 35.000.000,00",2900.0,,Itaituba,PA,TIAPHW,https://chaozao.com.br/imovel/fazenda-em-itaituba-para-com-area-de-2900-ha-r-35000000-cod-tiaphw/TIAPHW,fazenda-em-itaituba-para-com-area-de-2900-ha-r-35000000-cod-tiaphw
B1EYRJ,Chacara Em Ibiuna Sao Paulo Com Area De 1000 M R 1950000 Cod B1Eyrj,Chácara,1950000,"R$ 1.950.000,00",,1000.0,Ibiuna,SAO,B1EYRJ,https://chaozao.com.br/imovel/chacara-em-ibiuna-sao-paulo-com-area-de-1000-m-r-1950000-cod-b1eyrj/B1EYRJ,chacara-em-ibiuna-sao-paulo-com-area-de-1000-m-r-1950000-cod-b1eyrj
TERMDH,Chacara Em Capela Do Alto Sao Paulo Com Area De 108900 M R 1350000 Cod Termdh,Chácara,1350000,"R$ 1.350.000,00",,108900.0,Capela,DO,TERMDH,https://chaozao.com.br/imovel/chacara-em-capela-do-alto-sao-paulo-com-area-de-108900-m-r-1350000-cod-termdh/TERMDH,chacara-em-capela-do-alto-sao-paulo-com-area-de-108900-m-r-1350000-cod-termdh
1IG276,Chacara Em Tatui Sao Paulo Com Area De 1000 M R 350000 Cod 1Ig276,Chácara,350000,"R$ 350.000,00",,1000.0,Tatui,SAO,1IG276,https://chaozao.com.br/imovel/chacara-em-tatui-sao-paulo-com-area-de-1000-m-r-350000-cod-1ig276/1IG276,chacara-em-tatui-sao-paulo-com-area-de-1000-m-r-350000-cod-1ig276
GRQ7IZ,Fazenda Em Luminarias Minas Gerais Com Area De 239 Ha R 30000000 Cod Grq7Iz,Fazenda,30000000,"R$ 30.000.000,00",239.0,,Luminarias,MINAS,GRQ7IZ,https://chaozao.com.br/imovel/fazenda-em-luminarias-minas-gerais-com-area-de-239-ha-r-30000000-cod-grq7iz/GRQ7IZ,fazenda-em-luminarias-minas-gerais-com-area-de-239-ha-r-30000000-cod-grq7iz
1E3E76,Fazenda Em Itapira Sao Paulo Com Area De 5275 Ha R 33000000 Cod 1E3E76,Fazenda,33000000,"R$ 33.000.000,00",5275.0,,Itapira,SAO,1E3E76,https://chaozao.com.br/imovel/fazenda-em-itapira-sao-paulo-com-area-de-5275-ha-r-33000000-cod-1e3e76/1E3E76,fazenda-em-itapira-sao-paulo-com-area-de-5275-ha-r-33000000-cod-1e3e76
LWP0H3,Chacara Em Domingos Martins Espirito Santo Com Area De 30000 M R 819763 Cod Lwp0H3,Chácara,819763,"R$ 819.763,00",,30000.0,Domingos,MARTINS,LWP0H3,https://chaozao.com.br/imovel/chacara-em-domingos-martins-espirito-santo-com-area-de-30000-m-r-819763-cod-lwp0h3/LWP0H3,chacara-em-domingos-martins-espirito-santo-com-area-de-30000-m-r-819763-cod-lwp0h3
O5XJHE,Fazenda Em Guapo Goias Com Area De 17085 Ha R 63540000 Cod O5Xjhe,Fazenda,63540000,"R$ 63.540.000,00",17085.0,,Guapo,GO,O5XJHE,https://chaozao.com.br/imovel/fazenda-em-guapo-goias-com-area-de-17085-ha-r-63540000-cod-o5xjhe/O5XJHE,fazenda-em-guapo-goias-com-area-de-17085-ha-r-63540000-cod-o5xjhe
LWWBDU,Fazenda Em Cocalinho Mato Grosso Com Area De 19360 Ha R 180000000 Cod Lwwbdu,Fazenda,180000000,"R$ 180.000.000,00",19360.0,,Cocalinho,MT,LWWBDU,https://chaozao.com.br/imovel/fazenda-em-cocalinho-mato-grosso-com-area-de-19360-ha-r-180000000-cod-lwwbdu/LWWBDU,fazenda-em-cocalinho-mato-grosso-com-area-de-19360-ha-r-180000000-cod-lwwbdu
78OUOO,Fazenda Em Alto Paraguai Mato Grosso Com Area De 720 Ha R 26000000 Cod 78Ouoo,Fazenda,26000000,"R$ 26.000.000,00",720.0,,Alto,PARAGUAI,78OUOO,https://chaozao.com.br/imovel/fazenda-em-alto-paraguai-mato-grosso-com-area-de-720-ha-r-26000000-cod-78ouoo/78OUOO,fazenda-em-alto-paraguai-mato-grosso-com-area-de-720-ha-r-26000000-cod-78ouoo
USJT1F,Fazenda Em Camapua Mato Grosso Do Sul Com Area De 1550 Ha R 46500000 Cod Usjt1F,Fazenda,46500000,"R$ 46.500.000,00",1550.0,,Camapua,MS,USJT1F,https://chaozao.com.br/imovel/fazenda-em-camapua-mato-grosso-do-sul-com-area-de-1550-ha-r-46500000-cod-usjt1f/USJT1F,fazenda-em-camapua-mato-grosso-do-sul-com-area-de-1550-ha-r-46500000-cod-usjt1f
TJ557J,Chacara Em Nova Veneza Goias Com Area De 72600 M R 2500000 Cod Tj557J,Chácara,2500000,"R$ 2.500.000,00",,72600.0,Nova,VENEZA,TJ557J,https://chaozao.com.br/imovel/chacara-em-nova-veneza-goias-com-area-de-72600-m-r-2500000-cod-tj557j/TJ557J,chacara-em-nova-veneza-goias-com-area-de-72600-m-r-2500000-cod-tj557j
M3BB42,Fazenda Em Ibiuna Sao Paulo Com Area De 1000 Ha R 115000 Cod M3Bb42,Fazenda,115000,"R$ 115.000,00",1000.0,,Ibiuna,SAO,M3BB42,https://chaozao.com.br/imovel/fazenda-em-ibiuna-sao-paulo-com-area-de-1000-ha-r-115000-cod-m3bb42/M3BB42,fazenda-em-ibiuna-sao-paulo-com-area-de-1000-ha-r-115000-cod-m3bb42
43X76R,Fazenda Em Sarapui Sao Paulo Com Area De 1669 Ha R 13800000 Cod 43X76R,Fazenda,13800000,"R$ 13.800.000,00",1669.0,,Sarapui,SAO,43X76R,https://chaozao.com.br/imovel/fazenda-em-sarapui-sao-paulo-com-area-de-1669-ha-r-13800000-cod-43x76r/43X76R,fazenda-em-sarapui-sao-paulo-com-area-de-1669-ha-r-13800000-cod-43x76r
GR3MZG,Fazenda Em Ribas Do Rio Pardo Mato Grosso Do Sul Com Area De 5082 Ha R 22000000 Cod Gr3Mzg,Fazenda,22000000,"R$ 22.000.000,00",5082.0,,Ribas,DO,GR3MZG,https://chaozao.com.br/imovel/fazenda-em-ribas-do-rio-pardo-mato-grosso-do-sul-com-area-de-5082-ha-r-22000000-cod-gr3mzg/GR3MZG,fazenda-em-ribas-do-rio-pardo-mato-grosso-do-sul-com-area-de-5082-ha-r-22000000-cod-gr3mzg
PO2D16,Fazenda Em Goias Goias Com Area De 485936 Ha R 140000000 Cod Po2D16,Fazenda,140000000,"R$ 140.000.000,00",485936.0,,Goias,GO,PO2D16,https://chaozao.com.br/imovel/fazenda-em-goias-goias-com-area-de-485936-ha-r-140000000-cod-po2d16/PO2D16,fazenda-em-goias-goias-com-area-de-485936-ha-r-140000000-cod-po2d16
170N72,Fazenda Em Montes Claros De Goias Goias Com Area De 168432 Ha R 40000000 Cod 170N72,Fazenda,40000000,"R$ 40.000.000,00",168432.0,,Montes,CLAROS,170N72,https://chaozao.com.br/imovel/fazenda-em-montes-claros-de-goias-goias-com-area-de-168432-ha-r-40000000-cod-170n72/170N72,fazenda-em-montes-claros-de-goias-goias-com-area-de-168432-ha-r-40000000-cod-170n72
96E60O,Fazenda Em Paulistania Sao Paulo Com Area De 1718 Ha R 12780000 Cod 96E60O,Fazenda,12780000,"R$ 12.780.000,00",1718.0,,Paulistania,SAO,96E60O,https://chaozao.com.br/imovel/fazenda-em-paulistania-sao-paulo-com-area-de-1718-ha-r-12780000-cod-96e60o/96E60O,fazenda-em-paulistania-sao-paulo-com-area-de-1718-ha-r-12780000-cod-96e60o
NXDFVI,Sitio Em Itapetininga Sao Paulo Com Area De 2299 Ha R 2900000 Cod Nxdfvi,Sítio,2900000,"R$ 2.900.000,00",2299.0,,Itapetininga,SAO,NXDFVI,https://chaozao.com.br/imovel/sitio-em-itapetininga-sao-paulo-com-area-de-2299-ha-r-2900000-cod-nxdfvi/NXDFVI,sitio-em-itapetininga-sao-paulo-com-area-de-2299-ha-r-2900000-cod-nxdfvi
XNMGJ0,Fazenda Em Sao Joao Dalianca Goias Com Area De 1200 Ha R 70000000 Cod Xnmgj0,Fazenda,70000000,"R$ 70.000.000,00",1200.0,,Sao,JOAO,XNMGJ0,https://chaozao.com.br/imovel/fazenda-em-sao-joao-dalianca-goias-com-area-de-1200-ha-r-70000000-cod-xnmgj0/XNMGJ0,fazenda-em-sao-joao-dalianca-goias-com-area-de-1200-ha-r-70000000-cod-xnmgj0
3BOTZV,Haras Em Cianorte Parana Com Area De 3 Ha R 2300000 Cod 3Botzv,Haras,2300000,"R$ 2.300.000,00",3.0,,Cianorte,PR,3BOTZV,https://chaozao.com.br/imovel/haras-em-cianorte-parana-com-area-de-3-ha-r-2300000-cod-3botzv/3BOTZV,haras-em-cianorte-parana-com-area-de-3-ha-r-2300000-cod-3botzv
PEECSZ,Fazenda Em Caceres Mato Grosso Com Area De 58080 Ha R 130000000 Cod Peecsz,Fazenda,130000000,"R$ 130.000.000,00",58080.0,,Caceres,MT,PEECSZ,https://chaozao.com.br/imovel/fazenda-em-caceres-mato-grosso-com-area-de-58080-ha-r-130000000-cod-peecsz/PEECSZ,fazenda-em-caceres-mato-grosso-com-area-de-58080-ha-r-130000000-cod-peecsz
GBFFUK,Fazenda Em Ribas Do Rio Pardo Mato Grosso Do Sul Com Area De 1210 Ha R 36300000 Cod Gbffuk,Fazenda,36300000,"R$ 36.300.000,00",1210.0,,Ribas,DO,GBFFUK,https://chaozao.com.br/imovel/fazenda-em-ribas-do-rio-pardo-mato-grosso-do-sul-com-area-de-1210-ha-r-36300000-cod-gbffuk/GBFFUK,fazenda-em-ribas-do-rio-pardo-mato-grosso-do-sul-com-area-de-1210-ha-r-36300000-cod-gbffuk
ICD8R1,Fazenda Em Araguacu Tocantins Com Area De 469 Ha R 13000000 Cod Icd8R1,Fazenda,13000000,"R$ 13.000.000,00",469.0,,Araguacu,TO,ICD8R1,https://chaozao.com.br/imovel/fazenda-em-araguacu-tocantins-com-area-de-469-ha-r-13000000-cod-icd8r1/ICD8R1,fazenda-em-araguacu-tocantins-com-area-de-469-ha-r-13000000-cod-icd8r1
5WOSAE,Fazenda Em Itapaci Goias Com Area De 15488 Ha R 5120000 Cod 5Wosae,Fazenda,5120000,"R$ 5.120.000,00",15488.0,,Itapaci,GO,5WOSAE,https://chaozao.com.br/imovel/fazenda-em-itapaci-goias-com-area-de-15488-ha-r-5120000-cod-5wosae/5WOSAE,fazenda-em-itapaci-goias-com-area-de-15488-ha-r-5120000-cod-5wosae
OBYU2Z,Fazenda Em Porto Murtinho Mato Grosso Do Sul Com Area De 14057 Ha R 210855000 Cod Obyu2Z,Fazenda,210855000,"R$ 210.855.000,00",14057.0,,Porto,MURTINHO,OBYU2Z,https://chaozao.com.br/imovel/fazenda-em-porto-murtinho-mato-grosso-do-sul-com-area-de-14057-ha-r-210855000-cod-obyu2z/OBYU2Z,fazenda-em-porto-murtinho-mato-grosso-do-sul-com-area-de-14057-ha-r-210855000-cod-obyu2z
1EK3W7,Fazenda Em Sao Miguel Do Araguaia Goias Com Area De 871 Ha R 35800000 Cod 1Ek3W7,Fazenda,35800000,"R$ 35.800.000,00",871.0,,Sao,MIGUEL,1EK3W7,https://chaozao.com.br/imovel/fazenda-em-sao-miguel-do-araguaia-goias-com-area-de-871-ha-r-35800000-cod-1ek3w7/1EK3W7,fazenda-em-sao-miguel-do-araguaia-goias-com-area-de-871-ha-r-35800000-cod-1ek3w7
XXTZYW,Fazenda Em Agudos Sao Paulo Com Area De 83732 Ha R 65740000 Cod Xxtzyw,Fazenda,65740000,"R$ 65.740.000,00",83732.0,,Agudos,SAO,XXTZYW,https://chaozao.com.br/imovel/fazenda-em-agudos-sao-paulo-com-area-de-83732-ha-r-65740000-cod-xxtzyw/XXTZYW,fazenda-em-agudos-sao-paulo-com-area-de-83732-ha-r-65740000-cod-xxtzyw
NLDWR0,Fazenda Em Braunas Minas Gerais Com Area De 2725 Ha R 36000000 Cod Nldwr0,Fazenda,36000000,"R$ 36.000.000,00",2725.0,,Braunas,MINAS,NLDWR0,https://chaozao.com.br/imovel/fazenda-em-braunas-minas-gerais-com-area-de-2725-ha-r-36000000-cod-nldwr0/NLDWR0,fazenda-em-braunas-minas-gerais-com-area-de-2725-ha-r-36000000-cod-nldwr0
GWLOXG,Chacara Em Sao Jose Dos Campos Sao Paulo Com Area De 20000 M R 350000 Cod Gwloxg,Chácara,350000,"R$ 350.000,00",,20000.0,Sao,JOSE,GWLOXG,https://chaozao.com.br/imovel/chacara-em-sao-jose-dos-campos-sao-paulo-com-area-de-20000-m-r-350000-cod-gwloxg/GWLOXG,chacara-em-sao-jose-dos-campos-sao-paulo-com-area-de-20000-m-r-350000-cod-gwloxg
OPF7IZ,Chacara Em Carlopolis Parana Com Area De 84700 M R 650000 Cod Opf7Iz,Chácara,650000,"R$ 650.000,00",,84700.0,Carlopolis,PR,OPF7IZ,https://chaozao.com.br/imovel/chacara-em-carlopolis-parana-com-area-de-84700-m-r-650000-cod-opf7iz/OPF7IZ,chacara-em-carlopolis-parana-com-area-de-84700-m-r-650000-cod-opf7iz
9AHJRP,Chacara Em Campo Limpo De Goias Goias Com Area De 13000 M R 1200000 Cod 9Ahjrp,Chácara,1200000,"R$ 1.200.000,00",,13000.0,Campo,LIMPO,9AHJRP,https://chaozao.com.br/imovel/chacara-em-campo-limpo-de-goias-goias-com-area-de-13000-m-r-1200000-cod-9ahjrp/9AHJRP,chacara-em-campo-limpo-de-goias-goias-com-area-de-13000-m-r-1200000-cod-9ahjrp
1IOUXD,Fazenda Em Jaciara Mato Grosso Com Area De 588 Ha R 5000000 Cod 1Iouxd,Fazenda,5000000,"R$ 5.000.000,00",588.0,,Jaciara,MT,1IOUXD,https://chaozao.com.br/imovel/fazenda-em-jaciara-mato-grosso-com-area-de-588-ha-r-5000000-cod-1iouxd/1IOUXD,fazenda-em-jaciara-mato-grosso-com-area-de-588-ha-r-5000000-cod-1iouxd
KJXGDK,Fazenda Em Brejinho De Nazare Tocantins Com Area De 151976 Ha R 50240000 Cod Kjxgdk,Fazenda,50240000,"R$ 50.240.000,00",151976.0,,Brejinho,DE,KJXGDK,https://chaozao.com.br/imovel/fazenda-em-brejinho-de-nazare-tocantins-com-area-de-151976-ha-r-50240000-cod-kjxgdk/KJXGDK,fazenda-em-brejinho-de-nazare-tocantins-com-area-de-151976-ha-r-50240000-cod-kjxgdk
8LR4GF,Sitio Em Goiania Goias Com Area De 29 Ha R 4800000 Cod 8Lr4Gf,Sítio,4800000,"R$ 4.800.000,00",29.0,,Goiania,GO,8LR4GF,https://chaozao.com.br/imovel/sitio-em-goiania-goias-com-area-de-29-ha-r-4800000-cod-8lr4gf/8LR4GF,sitio-em-goiania-goias-com-area-de-29-ha-r-4800000-cod-8lr4gf
762F6N,Fazenda Em Sao Miguel Arcanjo Sao Paulo Com Area De 121 Ha R 15000000 Cod 762F6N,Fazenda,15000000,"R$ 15.000.000,00",121.0,,Sao,MIGUEL,762F6N,https://chaozao.com.br/imovel/fazenda-em-sao-miguel-arcanjo-sao-paulo-com-area-de-121-ha-r-15000000-cod-762f6n/762F6N,fazenda-em-sao-miguel-arcanjo-sao-paulo-com-area-de-121-ha-r-15000000-cod-762f6n
CE4I0Q,Chacara Em Buriti Alegre Goias Com Area De 5000 M R 750000 Cod Ce4I0Q,Chácara,750000,"R$ 750.000,00",,5000.0,Buriti,ALEGRE,CE4I0Q,https://chaozao.com.br/imovel/chacara-em-buriti-alegre-goias-com-area-de-5000-m-r-750000-cod-ce4i0q/CE4I0Q,chacara-em-buriti-alegre-goias-com-area-de-5000-m-r-750000-cod-ce4i0q
2CPDKL,Fazenda Em Corguinho Mato Grosso Do Sul Com Area De 1065 Ha R 22000000 Cod 2Cpdkl,Fazenda,22000000,"R$ 22.000.000,00",1065.0,,Corguinho,MS,2CPDKL,https://chaozao.com.br/imovel/fazenda-em-corguinho-mato-grosso-do-sul-com-area-de-1065-ha-r-22000000-cod-2cpdkl/2CPDKL,fazenda-em-corguinho-mato-grosso-do-sul-com-area-de-1065-ha-r-22000000-cod-2cpdkl
VV6LTY,Fazenda Em Cocalinho Mato Grosso Com Area De 35332 Ha R 7300000 Cod Vv6Lty,Fazenda,7300000,"R$ 7.300.000,00",35332.0,,Cocalinho,MT,VV6LTY,https://chaozao.com.br/imovel/fazenda-em-cocalinho-mato-grosso-com-area-de-35332-ha-r-7300000-cod-vv6lty/VV6LTY,fazenda-em-cocalinho-mato-grosso-com-area-de-35332-ha-r-7300000-cod-vv6lty
7GC3QW,Fazenda Em Ibiuna Sao Paulo Com Area De 1800 Ha R 190000 Cod 7Gc3Qw,Fazenda,190000,"R$ 190.000,00",1800.0,,Ibiuna,SAO,7GC3QW,https://chaozao.com.br/imovel/fazenda-em-ibiuna-sao-paulo-com-area-de-1800-ha-r-190000-cod-7gc3qw/7GC3QW,fazenda-em-ibiuna-sao-paulo-com-area-de-1800-ha-r-190000-cod-7gc3qw
2SQ41W,Chacara Em Barao De Melgaco Mato Grosso Com Area De 10500 M R 120000 Cod 2Sq41W,Chácara,120000,"R$ 120.000,00",,10500.0,Barao,DE,2SQ41W,https://chaozao.com.br/imovel/chacara-em-barao-de-melgaco-mato-grosso-com-area-de-10500-m-r-120000-cod-2sq41w/2SQ41W,chacara-em-barao-de-melgaco-mato-grosso-com-area-de-10500-m-r-120000-cod-2sq41w
LMZVQ9,Fazenda Em Anapolis Goias Com Area De 18471 Ha R 13350000 Cod Lmzvq9,Fazenda,13350000,"R$ 13.350.000,00",18471.0,,Anapolis,GO,LMZVQ9,https://chaozao.com.br/imovel/fazenda-em-anapolis-goias-com-area-de-18471-ha-r-13350000-cod-lmzvq9/LMZVQ9,fazenda-em-anapolis-goias-com-area-de-18471-ha-r-13350000-cod-lmzvq9
B5UX3T,Fazenda Em Joao Pinheiro Minas Gerais Com Area De 332 Ha R 5644000 Cod B5Ux3T,Fazenda,5644000,"R$ 5.644.000,00",332.0,,Joao,PINHEIRO,B5UX3T,https://chaozao.com.br/imovel/fazenda-em-joao-pinheiro-minas-gerais-com-area-de-332-ha-r-5644000-cod-b5ux3t/B5UX3T,fazenda-em-joao-pinheiro-minas-gerais-com-area-de-332-ha-r-5644000-cod-b5ux3t
5HZZXN,Fazenda Em Coxim Mato Grosso Do Sul Com Area De 1386 Ha R 28500000 Cod 5Hzzxn,Fazenda,28500000,"R$ 28.500.000,00",1386.0,,Coxim,MS,5HZZXN,https://chaozao.com.br/imovel/fazenda-em-coxim-mato-grosso-do-sul-com-area-de-1386-ha-r-28500000-cod-5hzzxn/5HZZXN,fazenda-em-coxim-mato-grosso-do-sul-com-area-de-1386-ha-r-28500000-cod-5hzzxn
HZP2B7,Fazenda Em Cuiaba Mato Grosso Com Area De 250 Ha R 5000000 Cod Hzp2B7,Fazenda,5000000,"R$ 5.000.000,00",250.0,,Cuiaba,MT,HZP2B7,https://chaozao.com.br/imovel/fazenda-em-cuiaba-mato-grosso-com-area-de-250-ha-r-5000000-cod-hzp2b7/HZP2B7,fazenda-em-cuiaba-mato-grosso-com-area-de-250-ha-r-5000000-cod-hzp2b7
A97OGN,Fazenda Em Sud Mennucci Sao Paulo Com Area De 2490 Ha R 215000000 Cod A97Ogn,Fazenda,215000000,"R$ 215.000.000,00",2490.0,,Sud,MENNUCCI,A97OGN,https://chaozao.com.br/imovel/fazenda-em-sud-mennucci-sao-paulo-com-area-de-2490-ha-r-215000000-cod-a97ogn/A97OGN,fazenda-em-sud-mennucci-sao-paulo-com-area-de-2490-ha-r-215000000-cod-a97ogn
